,game_id,game_date,matchup,team_id,is_home,wl,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,season_type,season
,21500621,2016-01-18,BKN @ TOR,1610612761,t,W,26,15,0.634,240,43,85,0.506,13,24,0.542,13,18,1,8,28,36,24,8,4,7,17,112,1610612751,2015,Regular Season,2015-16
,21500619,2016-01-18,DET vs. CHI,1610612741,f,W,24,16,0.6,240,44,84,0.524,9,21,0.429,14,20,1,6,32,38,28,6,6,10,16,111,1610612765,2015,Regular Season,2015-16
,21500619,2016-01-18,CHI @ DET,1610612765,t,L,22,19,0.537,240,42,95,0.442,5,26,0.192,12,20,1,20,30,50,18,8,2,11,16,101,1610612741,2015,Regular Season,2015-16
,21500621,2016-01-18,TOR vs. BKN,1610612751,f,L,11,31,0.262,240,39,76,0.513,5,14,0.357,17,19,1,8,32,40,24,4,4,14,18,100,1610612761,2015,Regular Season,2015-16
,21500618,2016-01-18,NOP @ MEM,1610612763,t,W,24,19,0.558,240,35,75,0.467,8,19,0.421,23,30,1,11,29,40,27,9,3,10,25,101,1610612740,2015,Regular Season,2015-16
,21500616,2016-01-18,UTA @ CHA,1610612766,t,W,19,22,0.463,290,41,88,0.466,14,27,0.519,28,32,1,7,43,50,20,6,4,16,18,124,1610612762,2015,Regular Season,2015-16
,21500611,2016-01-17,MIA @ OKC,1610612760,t,W,30,12,0.714,240,40,88,0.455,7,22,0.318,12,12,1,13,31,44,24,11,8,14,13,99,1610612748,2015,Regular Season,2015-16
,21500614,2016-01-17,HOU @ LAL,1610612747,t,L,9,34,0.209,240,37,82,0.451,6,19,0.316,15,19,1,3,33,36,25,8,7,14,16,95,1610612745,2015,Regular Season,2015-16
,21500614,2016-01-17,LAL vs. HOU,1610612745,f,W,22,20,0.524,240,44,91,0.484,6,21,0.286,18,24,1,11,40,51,21,10,5,13,19,112,1610612747,2015,Regular Season,2015-16
,21500611,2016-01-17,OKC vs. MIA,1610612748,f,L,23,18,0.561,240,30,72,0.417,4,14,0.286,10,11,1,7,29,36,12,6,9,19,12,74,1610612760,2015,Regular Season,2015-16
,21500604,2016-01-16,WAS vs. BOS,1610612738,f,W,22,19,0.537,240,39,88,0.443,9,29,0.31,32,36,1,17,30,47,27,7,3,16,25,119,1610612764,2015,Regular Season,2015-16
,21500604,2016-01-16,BOS @ WAS,1610612764,t,L,19,20,0.487,240,40,89,0.449,6,22,0.273,31,36,1,14,28,42,25,13,5,13,27,117,1610612738,2015,Regular Season,2015-16
,21500605,2016-01-16,GSW @ DET,1610612765,t,W,22,18,0.55,240,47,101,0.465,8,23,0.348,11,20,1,17,40,57,22,8,11,9,22,113,1610612744,2015,Regular Season,2015-16
,21500608,2016-01-16,LAL @ UTA,1610612762,t,W,18,22,0.45,240,41,83,0.494,12,24,0.5,15,18,1,11,40,51,17,8,8,10,17,109,1610612747,2015,Regular Season,2015-16
,21500609,2016-01-16,LAC vs. SAC,1610612758,f,W,17,23,0.425,240,36,76,0.474,13,25,0.52,25,33,1,9,43,52,28,5,8,17,19,110,1610612746,2015,Regular Season,2015-16
,21500609,2016-01-16,SAC @ LAC,1610612746,t,L,26,14,0.65,240,38,96,0.396,13,39,0.333,14,19,1,14,32,46,24,6,4,11,24,103,1610612758,2015,Regular Season,2015-16
,21500608,2016-01-16,UTA vs. LAL,1610612747,f,L,9,33,0.214,240,31,90,0.344,9,23,0.391,11,18,1,16,28,44,16,4,4,14,14,82,1610612762,2015,Regular Season,2015-16
,21500605,2016-01-16,DET vs. GSW,1610612744,f,L,37,4,0.902,240,34,94,0.362,10,25,0.4,17,23,1,14,33,47,18,6,9,12,16,95,1610612765,2015,Regular Season,2015-16
,21500603,2016-01-16,MIL @ CHA,1610612766,t,L,18,22,0.45,240,33,87,0.379,9,36,0.25,17,22,1,13,22,35,27,8,2,5,20,92,1610612749,2015,Regular Season,2015-16
,21500602,2016-01-16,BKN @ ATL,1610612737,t,W,24,17,0.585,240,44,79,0.557,8,29,0.276,18,24,1,5,35,40,34,14,5,10,20,114,1610612751,2015,Regular Season,2015-16
,21500602,2016-01-16,ATL vs. BKN,1610612751,f,L,11,30,0.268,240,34,78,0.436,6,20,0.3,12,19,1,7,29,36,22,5,3,17,17,86,1610612737,2015,Regular Season,2015-16
,21500603,2016-01-16,CHA vs. MIL,1610612749,f,W,18,25,0.419,240,39,72,0.542,5,12,0.417,22,26,1,6,40,46,23,3,11,15,15,105,1610612766,2015,Regular Season,2015-16
,21500599,2016-01-15,MIL vs. ATL,1610612737,f,L,23,17,0.575,265,43,100,0.43,9,30,0.3,6,6,1,7,36,43,29,5,9,17,25,101,1610612749,2015,Regular Season,2015-16
,21500594,2016-01-15,MIN @ OKC,1610612760,t,W,29,12,0.707,240,47,89,0.528,5,23,0.217,14,22,1,12,28,40,31,10,7,6,21,113,1610612750,2015,Regular Season,2015-16
,21500601,2016-01-15,HOU vs. CLE,1610612739,f,W,28,10,0.737,240,34,87,0.391,8,35,0.229,15,23,1,17,32,49,19,10,6,14,24,91,1610612745,2015,Regular Season,2015-16
,21500594,2016-01-15,OKC vs. MIN,1610612750,f,L,12,29,0.293,240,34,85,0.4,5,12,0.417,20,23,1,16,29,45,15,3,2,12,19,93,1610612760,2015,Regular Season,2015-16
,21500601,2016-01-15,CLE @ HOU,1610612745,t,L,21,20,0.512,240,26,74,0.351,6,25,0.24,19,29,1,10,30,40,15,10,6,18,20,77,1610612739,2015,Regular Season,2015-16
,21500599,2016-01-15,ATL @ MIL,1610612749,t,W,17,25,0.405,265,40,96,0.417,3,10,0.3,25,37,1,21,39,60,19,9,13,16,14,108,1610612737,2015,Regular Season,2015-16
,21500597,2016-01-15,DAL @ CHI,1610612741,t,L,23,16,0.59,240,31,86,0.36,2,19,0.105,13,15,1,12,35,47,16,6,2,8,19,77,1610612742,2015,Regular Season,2015-16
,21500595,2016-01-15,PHX @ BOS,1610612738,t,W,21,19,0.525,240,42,96,0.438,14,30,0.467,19,29,1,17,39,56,30,12,5,12,19,117,1610612756,2015,Regular Season,2015-16
,21500596,2016-01-15,POR @ BKN,1610612751,t,L,11,29,0.275,240,38,85,0.447,8,19,0.421,20,28,1,16,30,46,22,6,5,12,10,104,1610612757,2015,Regular Season,2015-16
,21500596,2016-01-15,BKN vs. POR,1610612757,f,W,18,24,0.429,240,47,93,0.505,15,35,0.429,7,11,1,12,30,42,26,7,5,9,18,116,1610612751,2015,Regular Season,2015-16
,21500595,2016-01-15,BOS vs. PHX,1610612756,f,L,13,28,0.317,240,35,89,0.393,10,27,0.37,23,28,1,9,36,45,24,9,5,14,22,103,1610612738,2015,Regular Season,2015-16
,21500597,2016-01-15,CHI vs. DAL,1610612742,f,W,23,18,0.561,240,30,77,0.39,8,22,0.364,15,17,1,7,36,43,20,1,6,9,16,83,1610612741,2015,Regular Season,2015-16
,21500598,2016-01-15,NOP vs. CHA,1610612766,f,L,18,21,0.462,240,42,86,0.488,14,35,0.4,9,12,1,3,35,38,21,1,1,11,17,107,1610612740,2015,Regular Season,2015-16
,21500587,2016-01-14,PHI vs. CHI,1610612741,f,W,23,15,0.605,265,41,88,0.466,7,17,0.412,26,31,1,17,36,53,17,9,2,23,20,115,1610612755,2015,Regular Season,2015-16
,21500587,2016-01-14,CHI @ PHI,1610612755,t,L,4,37,0.098,265,42,93,0.452,12,27,0.444,15,20,1,11,23,34,23,13,5,12,27,111,1610612741,2015,Regular Season,2015-16
,21500592,2016-01-14,GSW vs. LAL,1610612747,f,L,9,32,0.22,240,40,90,0.444,4,23,0.174,14,24,1,16,31,47,17,13,3,21,19,98,1610612744,2015,Regular Season,2015-16
,21500592,2016-01-14,LAL @ GSW,1610612744,t,W,37,3,0.925,240,43,86,0.5,13,33,0.394,17,20,1,12,35,47,26,12,4,19,17,116,1610612747,2015,Regular Season,2015-16
,21500591,2016-01-14,SAC @ UTA,1610612762,t,L,17,22,0.436,240,35,83,0.422,6,34,0.176,25,34,1,10,28,38,12,8,3,13,26,101,1610612758,2015,Regular Season,2015-16
,21500591,2016-01-14,UTA vs. SAC,1610612758,f,W,16,23,0.41,240,34,74,0.459,5,11,0.455,30,42,1,14,40,54,19,12,2,15,29,103,1610612762,2015,Regular Season,2015-16
,21500588,2016-01-14,ORL vs. TOR,1610612761,f,W,25,15,0.625,265,37,90,0.411,8,24,0.333,24,31,1,11,36,47,20,11,11,10,16,106,1610612753,2015,Regular Season,2015-16
,21500588,2016-01-14,TOR @ ORL,1610612753,t,L,20,19,0.513,265,44,97,0.454,9,23,0.391,6,8,1,6,40,46,28,4,9,15,22,103,1610612761,2015,Regular Season,2015-16
,21500582,2016-01-13,DAL @ OKC,1610612760,t,W,28,12,0.7,240,38,82,0.463,15,33,0.455,17,29,1,13,41,54,24,11,5,18,26,108,1610612742,2015,Regular Season,2015-16
,21500580,2016-01-13,BOS vs. IND,1610612754,f,L,22,17,0.564,240,37,91,0.407,5,30,0.167,15,20,1,13,35,48,18,12,3,17,20,94,1610612738,2015,Regular Season,2015-16
,21500586,2016-01-13,MIA @ LAC,1610612746,t,W,26,13,0.667,240,40,94,0.426,11,25,0.44,13,16,1,10,33,43,26,18,5,7,25,104,1610612748,2015,Regular Season,2015-16
,21500580,2016-01-13,IND @ BOS,1610612738,t,W,20,19,0.513,240,40,90,0.444,9,26,0.346,14,20,1,14,35,49,24,7,2,19,18,103,1610612754,2015,Regular Season,2015-16
,21500584,2016-01-13,POR vs. UTA,1610612762,f,L,17,21,0.447,240,31,76,0.408,8,19,0.421,15,22,1,10,28,38,20,8,6,14,15,85,1610612757,2015,Regular Season,2015-16
,21500584,2016-01-13,UTA @ POR,1610612757,t,W,17,24,0.415,240,39,88,0.443,11,26,0.423,10,15,1,17,37,54,25,7,10,13,20,99,1610612762,2015,Regular Season,2015-16
,21500582,2016-01-13,OKC vs. DAL,1610612742,f,L,22,18,0.55,240,32,82,0.39,6,31,0.194,19,25,1,8,33,41,18,7,3,16,20,89,1610612760,2015,Regular Season,2015-16
,21500586,2016-01-13,LAC vs. MIA,1610612748,f,L,22,17,0.564,240,31,70,0.443,9,24,0.375,19,29,1,5,44,49,26,5,7,23,16,90,1610612746,2015,Regular Season,2015-16
,21500577,2016-01-13,CHA vs. ATL,1610612737,f,L,23,16,0.59,240,30,81,0.37,7,25,0.28,17,21,1,6,31,37,17,5,4,16,21,84,1610612766,2015,Regular Season,2015-16
,21500577,2016-01-13,ATL @ CHA,1610612766,t,W,18,20,0.474,240,36,82,0.439,13,39,0.333,22,26,1,11,43,54,26,8,9,16,24,107,1610612737,2015,Regular Season,2015-16
,21500573,2016-01-12,MIL vs. CHI,1610612741,f,L,22,15,0.595,240,35,85,0.412,12,29,0.414,19,24,1,20,37,57,22,3,8,17,25,101,1610612749,2015,Regular Season,2015-16
,21500575,2016-01-12,DAL vs. CLE,1610612739,f,W,27,9,0.75,265,40,97,0.412,17,44,0.386,13,16,1,17,29,46,28,12,4,9,21,110,1610612742,2015,Regular Season,2015-16
,21500575,2016-01-12,CLE @ DAL,1610612742,t,L,22,17,0.564,265,39,79,0.494,11,28,0.393,18,22,1,7,37,44,25,4,7,16,16,107,1610612739,2015,Regular Season,2015-16
,21500573,2016-01-12,CHI @ MIL,1610612749,t,W,16,24,0.4,240,43,93,0.462,3,13,0.231,17,28,1,14,26,40,28,11,9,5,19,106,1610612741,2015,Regular Season,2015-16
,21500569,2016-01-12,PHX @ IND,1610612754,t,W,22,16,0.579,240,41,79,0.519,10,24,0.417,24,31,1,8,33,41,25,13,5,13,21,116,1610612756,2015,Regular Season,2015-16
,21500569,2016-01-12,IND vs. PHX,1610612756,f,L,13,27,0.325,240,36,89,0.404,8,25,0.32,17,27,1,16,29,45,24,6,3,18,25,97,1610612754,2015,Regular Season,2015-16
,21500572,2016-01-12,HOU @ MEM,1610612763,t,L,21,19,0.525,240,33,72,0.458,7,18,0.389,18,24,1,13,18,31,22,9,3,17,24,91,1610612745,2015,Regular Season,2015-16
,21500576,2016-01-12,NOP @ LAL,1610612747,t,W,9,31,0.225,240,32,87,0.368,6,29,0.207,25,32,1,11,36,47,16,7,4,8,17,95,1610612740,2015,Regular Season,2015-16
,21500566,2016-01-11,SAS @ BKN,1610612751,t,L,10,28,0.263,240,33,73,0.452,2,12,0.167,11,13,1,5,25,30,15,5,3,15,18,79,1610612759,2015,Regular Season,2015-16
,21500566,2016-01-11,BKN vs. SAS,1610612759,f,W,33,6,0.846,240,44,82,0.537,4,13,0.308,14,19,1,10,30,40,27,8,4,12,15,106,1610612751,2015,Regular Season,2015-16
,21500568,2016-01-11,MIA @ GSW,1610612744,t,W,36,2,0.947,240,41,86,0.477,7,23,0.304,22,30,1,9,40,49,25,5,1,9,18,111,1610612748,2015,Regular Season,2015-16
,21500568,2016-01-11,GSW vs. MIA,1610612748,f,L,22,16,0.579,240,41,91,0.451,7,19,0.368,14,16,1,9,38,47,31,2,4,10,19,103,1610612744,2015,Regular Season,2015-16
,21500560,2016-01-10,BOS @ MEM,1610612763,t,W,21,18,0.538,240,31,84,0.369,4,16,0.25,35,40,1,21,37,58,12,8,9,21,23,101,1610612738,2015,Regular Season,2015-16
,21500563,2016-01-10,DEN vs. CHA,1610612766,f,L,17,20,0.459,240,30,83,0.361,12,36,0.333,20,24,1,9,31,40,24,6,4,12,18,92,1610612743,2015,Regular Season,2015-16
,21500560,2016-01-10,MEM vs. BOS,1610612738,f,L,19,18,0.514,240,37,88,0.42,7,22,0.318,17,23,1,11,28,39,22,17,4,16,28,98,1610612763,2015,Regular Season,2015-16
,21500557,2016-01-10,DAL @ MIN,1610612750,t,L,12,26,0.316,240,33,79,0.418,4,16,0.25,17,22,1,11,27,38,23,8,2,16,25,87,1610612742,2015,Regular Season,2015-16
,21500557,2016-01-10,MIN vs. DAL,1610612742,f,W,22,16,0.579,240,36,77,0.468,6,20,0.3,15,21,1,11,28,39,20,7,3,13,19,93,1610612750,2015,Regular Season,2015-16
,21500563,2016-01-10,CHA @ DEN,1610612743,t,W,14,24,0.368,240,32,77,0.416,12,27,0.444,19,23,1,8,36,44,25,7,7,13,20,95,1610612766,2015,Regular Season,2015-16
,21500558,2016-01-10,NOP @ LAC,1610612746,t,W,25,13,0.658,265,42,89,0.472,12,36,0.333,18,34,1,8,39,47,26,8,3,14,24,114,1610612740,2015,Regular Season,2015-16
,21500565,2016-01-10,UTA @ LAL,1610612747,t,L,8,31,0.205,240,29,89,0.326,3,21,0.143,13,15,1,16,25,41,15,9,4,11,22,74,1610612762,2015,Regular Season,2015-16
,21500565,2016-01-10,LAL vs. UTA,1610612762,f,W,17,20,0.459,240,31,69,0.449,5,16,0.313,19,25,1,6,39,45,16,8,8,14,18,86,1610612747,2015,Regular Season,2015-16
,21500558,2016-01-10,LAC vs. NOP,1610612740,f,L,11,25,0.306,265,40,100,0.4,8,30,0.267,23,29,1,15,41,56,20,8,2,14,24,111,1610612746,2015,Regular Season,2015-16
,21500561,2016-01-10,HOU vs. IND,1610612754,f,L,21,16,0.568,265,43,90,0.478,9,31,0.29,8,10,1,5,34,39,33,12,5,18,21,103,1610612745,2015,Regular Season,2015-16
,21500550,2016-01-09,LAC vs. CHA,1610612766,f,L,17,19,0.472,240,31,84,0.369,7,23,0.304,14,19,1,11,36,47,14,4,3,15,16,83,1610612746,2015,Regular Season,2015-16
,21500552,2016-01-09,WAS @ ORL,1610612753,t,L,20,18,0.526,240,38,74,0.514,5,14,0.357,18,24,1,11,26,37,22,9,2,15,12,99,1610612764,2015,Regular Season,2015-16
,21500550,2016-01-09,CHA @ LAC,1610612746,t,W,24,13,0.649,240,40,91,0.44,8,31,0.258,9,10,1,13,34,47,19,6,9,9,19,97,1610612766,2015,Regular Season,2015-16
,21500544,2016-01-08,NOP vs. IND,1610612754,f,W,21,15,0.583,240,36,81,0.444,5,21,0.238,14,19,1,14,40,54,21,7,7,24,17,91,1610612740,2015,Regular Season,2015-16
,21500547,2016-01-08,MIA @ PHX,1610612756,t,L,13,26,0.333,240,40,92,0.435,6,24,0.25,9,13,1,15,31,46,15,5,4,14,22,95,1610612748,2015,Regular Season,2015-16
,21500544,2016-01-08,IND @ NOP,1610612740,t,L,11,24,0.314,240,31,83,0.373,9,29,0.31,15,20,1,8,29,37,21,21,5,15,18,86,1610612754,2015,Regular Season,2015-16
,21500547,2016-01-08,PHX vs. MIA,1610612748,f,W,22,14,0.611,240,36,73,0.493,7,18,0.389,24,30,1,6,35,41,23,9,6,10,13,103,1610612756,2015,Regular Season,2015-16
,21500549,2016-01-08,OKC @ LAL,1610612747,t,L,8,30,0.211,240,40,84,0.476,9,26,0.346,24,25,1,10,24,34,19,9,5,11,22,113,1610612760,2015,Regular Season,2015-16
,21500549,2016-01-08,LAL vs. OKC,1610612760,f,W,26,11,0.703,240,45,89,0.506,5,17,0.294,22,26,1,16,29,45,17,8,3,13,15,117,1610612747,2015,Regular Season,2015-16
,21500548,2016-01-08,GSW @ POR,1610612757,t,L,15,24,0.385,240,38,96,0.396,12,33,0.364,20,28,1,12,33,45,21,12,4,9,17,108,1610612744,2015,Regular Season,2015-16
,21500548,2016-01-08,POR vs. GSW,1610612744,f,W,34,2,0.944,240,46,87,0.529,18,32,0.563,18,21,1,5,43,48,36,6,5,15,20,128,1610612757,2015,Regular Season,2015-16
,21500537,2016-01-07,BOS @ CHI,1610612741,t,W,22,12,0.647,240,39,94,0.415,9,22,0.409,14,17,1,12,42,54,23,4,5,16,18,101,1610612738,2015,Regular Season,2015-16
,21500537,2016-01-07,CHI vs. BOS,1610612738,f,L,19,17,0.528,240,35,98,0.357,5,25,0.2,17,22,1,15,36,51,17,11,3,11,19,92,1610612741,2015,Regular Season,2015-16
,21500538,2016-01-07,HOU vs. UTA,1610612762,f,L,15,20,0.429,240,38,78,0.487,7,28,0.25,11,17,1,10,25,35,25,9,5,19,17,94,1610612745,2015,Regular Season,2015-16
,21500538,2016-01-07,UTA @ HOU,1610612745,t,W,18,19,0.486,240,39,75,0.52,7,23,0.304,18,26,1,11,30,41,15,11,3,16,16,103,1610612762,2015,Regular Season,2015-16
,21500536,2016-01-07,PHI vs. ATL,1610612737,f,W,22,15,0.595,240,49,92,0.533,13,32,0.406,15,19,1,14,34,48,36,18,6,16,23,126,1610612755,2015,Regular Season,2015-16
,21500536,2016-01-07,ATL @ PHI,1610612755,t,L,4,34,0.105,240,39,86,0.453,5,18,0.278,15,25,1,14,29,43,21,9,4,22,17,98,1610612737,2015,Regular Season,2015-16
,21500539,2016-01-07,LAL @ SAC,1610612758,t,W,15,21,0.417,240,47,85,0.553,6,21,0.286,18,27,1,10,27,37,32,8,6,15,20,118,1610612747,2015,Regular Season,2015-16
,21500539,2016-01-07,SAC vs. LAL,1610612747,f,L,8,29,0.216,240,41,76,0.539,8,24,0.333,25,29,1,6,27,33,20,10,4,18,26,115,1610612758,2015,Regular Season,2015-16
,21500533,2016-01-06,PHX vs. CHA,1610612766,f,L,17,18,0.486,240,38,87,0.437,11,28,0.393,15,22,1,9,35,44,20,9,5,13,15,102,1610612756,2015,Regular Season,2015-16
,21500535,2016-01-06,POR vs. LAC,1610612746,f,W,23,13,0.639,240,42,83,0.506,11,23,0.478,14,17,1,10,32,42,24,7,6,10,22,109,1610612757,2015,Regular Season,2015-16
,21500528,2016-01-06,DET @ BOS,1610612738,t,L,19,16,0.543,240,34,91,0.374,6,28,0.214,20,27,1,13,26,39,23,5,5,10,28,94,1610612765,2015,Regular Season,2015-16
,21500528,2016-01-06,BOS vs. DET,1610612765,f,W,20,16,0.556,240,33,74,0.446,10,27,0.37,23,36,1,11,36,47,18,4,5,18,27,99,1610612738,2015,Regular Season,2015-16
,21500532,2016-01-06,SAS vs. UTA,1610612762,f,L,15,19,0.441,240,37,79,0.468,7,18,0.389,17,18,1,10,24,34,21,8,3,18,17,98,1610612759,2015,Regular Season,2015-16
,21500525,2016-01-06,MIA vs. NYK,1610612752,f,W,18,19,0.486,240,39,70,0.557,3,8,0.375,17,18,1,5,29,34,15,6,5,11,18,98,1610612748,2015,Regular Season,2015-16
,21500535,2016-01-06,LAC @ POR,1610612757,t,L,15,23,0.395,240,38,86,0.442,9,26,0.346,13,23,1,17,32,49,21,5,4,13,18,98,1610612746,2015,Regular Season,2015-16
,21500533,2016-01-06,CHA @ PHX,1610612756,t,W,13,25,0.342,240,41,84,0.488,19,33,0.576,10,13,1,2,37,39,25,11,2,12,21,111,1610612766,2015,Regular Season,2015-16
,21500532,2016-01-06,UTA @ SAS,1610612759,t,W,31,6,0.838,240,52,86,0.605,9,21,0.429,10,13,1,8,30,38,34,10,2,13,21,123,1610612762,2015,Regular Season,2015-16
,21500525,2016-01-06,NYK @ MIA,1610612748,t,L,21,14,0.6,240,37,82,0.451,2,17,0.118,14,15,1,12,23,35,14,2,4,13,16,90,1610612752,2015,Regular Season,2015-16
,21500531,2016-01-06,NOP vs. DAL,1610612742,f,W,21,15,0.583,240,37,87,0.425,7,28,0.25,19,22,1,11,41,52,22,7,6,10,18,100,1610612740,2015,Regular Season,2015-16
,21500530,2016-01-06,DEN @ MIN,1610612750,t,L,12,24,0.333,240,28,73,0.384,3,11,0.273,15,20,1,8,32,40,23,5,5,9,19,74,1610612743,2015,Regular Season,2015-16
,21500530,2016-01-06,MIN vs. DEN,1610612743,f,W,13,23,0.361,240,29,81,0.358,8,20,0.4,12,17,1,13,33,46,21,3,7,11,19,78,1610612750,2015,Regular Season,2015-16
,21500531,2016-01-06,DAL @ NOP,1610612740,t,L,11,23,0.324,240,34,92,0.37,7,30,0.233,16,20,1,15,36,51,22,7,5,10,18,91,1610612742,2015,Regular Season,2015-16
,21500529,2016-01-06,BKN vs. TOR,1610612761,f,W,22,15,0.595,240,35,80,0.438,4,22,0.182,17,18,1,12,37,49,16,12,7,17,15,91,1610612751,2015,Regular Season,2015-16
,21500526,2016-01-06,IND @ ORL,1610612753,t,L,19,17,0.528,240,32,79,0.405,6,31,0.194,16,17,1,9,30,39,17,7,6,17,21,86,1610612754,2015,Regular Season,2015-16
,21500524,2016-01-05,GSW @ LAL,1610612747,t,L,8,28,0.222,240,29,91,0.319,5,21,0.238,25,30,1,15,37,52,15,7,4,12,16,88,1610612744,2015,Regular Season,2015-16
,21500524,2016-01-05,LAL vs. GSW,1610612744,f,W,33,2,0.943,240,40,86,0.465,13,31,0.419,16,21,1,10,44,54,26,9,9,10,17,109,1610612747,2015,Regular Season,2015-16
,21500522,2016-01-05,MIL @ CHI,1610612741,t,W,21,12,0.636,240,46,83,0.554,5,19,0.263,20,20,1,7,38,45,27,5,10,15,11,117,1610612749,2015,Regular Season,2015-16
,21500522,2016-01-05,CHI vs. MIL,1610612749,f,L,14,23,0.378,240,46,102,0.451,6,16,0.375,8,14,1,17,26,43,28,9,3,10,19,106,1610612741,2015,Regular Season,2015-16
,21500521,2016-01-05,NYK @ ATL,1610612737,t,L,21,15,0.583,240,37,87,0.425,15,39,0.385,12,19,1,14,27,41,22,3,4,13,24,101,1610612752,2015,Regular Season,2015-16
,21500523,2016-01-05,SAC @ DAL,1610612742,t,W,20,15,0.571,290,45,98,0.459,12,29,0.414,15,23,1,13,42,55,22,13,2,17,18,117,1610612758,2015,Regular Season,2015-16
,21500518,2016-01-04,HOU @ UTA,1610612762,t,L,15,18,0.455,240,30,75,0.4,12,29,0.414,19,25,1,15,29,44,17,9,4,15,20,91,1610612745,2015,Regular Season,2015-16
,21500515,2016-01-04,MIA vs. IND,1610612754,f,L,19,15,0.559,265,37,94,0.394,8,28,0.286,18,25,1,14,41,55,18,4,3,10,26,100,1610612748,2015,Regular Season,2015-16
,21500518,2016-01-04,UTA vs. HOU,1610612745,f,W,17,19,0.472,240,33,68,0.485,11,26,0.423,16,21,1,6,28,34,17,8,2,16,16,93,1610612762,2015,Regular Season,2015-16
,21500515,2016-01-04,IND @ MIA,1610612748,t,W,21,13,0.618,265,34,90,0.378,5,22,0.227,30,39,1,15,37,52,14,5,6,7,23,103,1610612754,2015,Regular Season,2015-16
,21500520,2016-01-04,GSW vs. CHA,1610612766,f,L,17,17,0.5,240,38,86,0.442,7,21,0.333,18,19,1,8,33,41,15,7,1,11,12,101,1610612744,2015,Regular Season,2015-16
,21500511,2016-01-04,CLE vs. TOR,1610612761,f,L,21,15,0.583,240,36,73,0.493,8,19,0.421,20,29,1,8,18,26,24,9,5,9,19,100,1610612739,2015,Regular Season,2015-16
,21500512,2016-01-04,PHI vs. MIN,1610612750,f,L,12,23,0.343,240,39,73,0.534,2,5,0.4,19,24,1,6,21,27,26,11,4,16,18,99,1610612755,2015,Regular Season,2015-16
,21500511,2016-01-04,TOR @ CLE,1610612739,t,W,23,9,0.719,240,41,74,0.554,17,33,0.515,23,26,1,11,29,40,25,6,4,13,22,122,1610612761,2015,Regular Season,2015-16
,21500517,2016-01-04,SAC @ OKC,1610612760,t,L,24,11,0.686,240,39,89,0.438,10,29,0.345,16,23,1,11,28,39,23,7,9,15,27,104,1610612758,2015,Regular Season,2015-16
,21500517,2016-01-04,OKC vs. SAC,1610612758,f,W,14,20,0.412,240,40,89,0.449,7,17,0.412,29,39,1,13,35,48,26,7,8,15,14,116,1610612760,2015,Regular Season,2015-16
,21500512,2016-01-04,MIN @ PHI,1610612755,t,W,4,33,0.108,240,48,87,0.552,4,20,0.2,9,14,1,12,25,37,31,11,10,16,24,109,1610612750,2015,Regular Season,2015-16
,21500516,2016-01-04,MIL vs. SAS,1610612759,f,W,30,6,0.833,240,49,90,0.544,9,20,0.45,16,20,1,13,31,44,32,11,5,13,20,123,1610612749,2015,Regular Season,2015-16
,21500520,2016-01-04,CHA @ GSW,1610612744,t,W,32,2,0.941,240,45,87,0.517,15,34,0.441,6,6,1,3,34,37,32,4,9,11,19,111,1610612766,2015,Regular Season,2015-16
,21500516,2016-01-04,SAS @ MIL,1610612749,t,L,14,22,0.389,240,37,77,0.481,3,12,0.25,21,30,1,10,25,35,23,6,5,15,18,98,1610612759,2015,Regular Season,2015-16
,21500510,2016-01-03,PHX @ LAL,1610612747,t,W,8,27,0.229,240,38,84,0.452,8,22,0.364,13,17,1,9,45,54,26,8,7,15,16,97,1610612756,2015,Regular Season,2015-16
,21500510,2016-01-03,LAL vs. PHX,1610612756,f,L,12,25,0.324,240,32,89,0.36,6,27,0.222,7,9,1,9,36,45,16,8,4,14,20,77,1610612747,2015,Regular Season,2015-16
,21500507,2016-01-03,CHI @ TOR,1610612761,t,L,21,14,0.6,240,42,92,0.457,13,31,0.419,16,19,1,13,24,37,21,6,8,8,19,113,1610612741,2015,Regular Season,2015-16
,21500507,2016-01-03,TOR vs. CHI,1610612741,f,W,20,12,0.625,240,42,82,0.512,9,21,0.429,22,25,1,8,34,42,23,4,8,11,18,115,1610612761,2015,Regular Season,2015-16
,21500506,2016-01-03,NYK vs. ATL,1610612737,f,L,21,14,0.6,240,37,84,0.44,8,26,0.308,15,20,1,8,24,32,26,11,5,15,14,97,1610612752,2015,Regular Season,2015-16
,21500499,2016-01-02,CLE vs. ORL,1610612753,f,L,19,15,0.559,240,29,76,0.382,6,25,0.24,15,17,1,5,40,45,16,1,2,14,29,79,1610612739,2015,Regular Season,2015-16
,21500501,2016-01-02,NOP @ DAL,1610612742,t,L,19,15,0.559,240,36,83,0.434,10,26,0.385,16,19,1,3,30,33,20,10,2,13,17,98,1610612740,2015,Regular Season,2015-16
,21500499,2016-01-02,ORL @ CLE,1610612739,t,W,22,9,0.71,240,34,82,0.415,12,37,0.324,24,39,1,12,41,53,24,6,1,4,17,104,1610612753,2015,Regular Season,2015-16
